Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
6102615,The Breakfast Club,215,London,33 DArblay Street Soho London W1F 8EU,Darblay Street Soho,Darblay Street Soho London,135463889,5151481111,American Burger,40,Pounds,No,No,No,No,3,45,Dark Green,Excellent,313
6127163,Bao,215,London,53 Lexington Street Soho London W1F 9AS,Lexington Street Soho,Lexington Street Soho London,136576,51513225,Taiwanese Street Food,20,Pounds,No,No,No,No,2,49,Dark Green,Excellent,161
6117406,Five Guys,215,London,13 Long Acre Covent Garden London WC2E 9LH,Long Acre Covent Garden,Long Acre Covent Garden London,126324,51512085,American Burger,30,Pounds,No,No,No,No,2,38,Yellow,Good,400
6102866,Hakkasan,215,London,17 Bruton Street Mayfair London W1J 6QB,Mayfair,Mayfair,144861,51510342,Chinese Dim Sum,120,Pounds,Yes,No,No,No,4,48,Dark Green,Excellent,395
6103868,Nobu,215,London,15 Berkeley Street Mayfair London W1J 8DY,Mayfair,Mayfair,143259,51508811,Japanese Sushi,100,Pounds,Yes,No,No,No,4,44,Green,Very Good,311
6104220,Roti Chai,215,London,3 Portman Mews South Marble Arch London W1H 6HS,Portman Mews South Marble Arch,Portman Mews South Marble Arch London,155732,51514641,Indian Street Food,45,Pounds,Yes,No,No,No,3,45,Dark Green,Excellent,367
6117859,Shake Shack,215,London,24 Market Building The Piazza Covent Garden London WC2E 8RD,Tavistock Court Covent Garden,Tavistock Court Covent Garden London,12262,51511682,American Burger,30,Pounds,No,No,No,No,2,41,Green,Very Good,473
6103211,Dishoom,215,London,12 Upper St Martins Lane Covent Garden London WC2H 9FB,Upper St Martins Lane Covent Garden,Upper St Martins Lane Covent Garden London,127164,51512417,Indian North Indian Curry Cafe,35,Pounds,No,No,No,No,2,47,Dark Green,Excellent,964
6101881,Jamies Italian,215,London,11 Upper St Martins Lane Covent Garden London WC2H 9FB,Upper St Martins Lane Covent Garden,Upper St Martins Lane Covent Garden London,126963,5151259,Italian,50,Pounds,No,No,No,No,3,43,Green,Very Good,271
6113973,Bone Daddies,215,London,31 St Peter Street Soho London W1F 0AR,Walkers Court Soho,Walkers Court Soho London,133789,51512627,Ramen Japanese,40,Pounds,No,No,No,No,3,46,Dark Green,Excellent,418
6800280,Monolos Playhouse Restaurant,215,Manchester,137 Cheetham Hill Road Cheetham Hill Manchester M8 8LY,Cheetham Hill,Cheetham Hill Manchester,2239385,53494691,American Fast Food Desserts Steak,30,Pounds,No,No,No,No,2,33,Orange,Average,14
6800443,Santos,215,Manchester,22 King Edwards Buildings Bury Old Road Cheetham Hill Manchester M7 4QJ,Cheetham Hill,Cheetham Hill Manchester,2246548,53513525,Pizza Fast Food,20,Pounds,No,No,No,No,2,33,Orange,Average,23
6801867,Manchester House,215,Manchester,Tower 12 1822 Bridge Street Deansgate Manchester M3 3BZ,Deansgate,Deansgate Manchester,2250806,5348124,British,85,Pounds,No,No,No,No,4,40,Green,Very Good,52
6800235,The Grill On The Alley,215,Manchester,5 RIdgefield Deansgate Manchester M2 6EG,Deansgate,Deansgate Manchester,2247333333,5348083333,Steak Seafood Grill,55,Pounds,No,No,No,No,3,44,Green,Very Good,704
6801051,Nawaab,215,Manchester,1008 Stockport Road Levenshulme Manchester M19 3WN,Levenshulme,Levenshulme Manchester,2189833333,5344183333,Pakistani Indian Afghani Curry,35,Pounds,No,No,No,No,2,39,Yellow,Good,150
6800577,Jamies Italian,215,Manchester,100 King Street Market Street Manchester M2 4WU,Market Street,Market Street Manchester,2242833333,5348083333,Italian,50,Pounds,No,No,No,No,3,39,Yellow,Good,88
6800569,Chaophraya,215,Manchester,19 Chapel Walks City Center Market Street Manchester M2 1HN,Market Street,Market Street Manchester,2243505,5348174,Thai,70,Pounds,Yes,No,No,No,4,43,Green,Very Good,422
6801374,Solita,215,Manchester,37 Turner Street Northern Quarter Manchester M4 1DW,Northern Quarter,Northern Quarter Manchester,2237333333,534835,American Burger Grill,50,Pounds,No,No,No,No,3,49,Dark Green,Excellent,162
6801963,Almost Famous Burgers,215,Manchester,100102 High Street Northern Quarter Manchester M4 1HP,Northern Quarter,Northern Quarter Manchester,2237033,53484543,Burger American,40,Pounds,No,No,No,No,3,40,Green,Very Good,86
6801329,Home Sweet Home,215,Manchester,4951 Edge Street Northern Quarter Manchester M4 1HW,Northern Quarter,Northern Quarter Manchester,2236,5348416667,British Burger Cafe,30,Pounds,No,No,No,No,2,41,Green,Very Good,82
6801395,Teacup,215,Manchester,55 Thomas Street Northern Quarter Manchester M4 1NA,Northern Quarter,Northern Quarter Manchester,2236507,53484099,British Contemporary,45,Pounds,No,No,No,No,3,41,Green,Very Good,98
6800538,Archies,215,Manchester,72 Oxford Road University District Oxford Road Manchester M1 5NH,Oxford Road,Oxford Road Manchester,2241047,53474221,Fast Food American,15,Pounds,No,No,No,No,1,34,Orange,Average,25
6800593,Zouk Tea Bar  Grill,215,Manchester,The Quadrangle Chester Street Oxford Road Manchester M1 5QS,Oxford Road,Oxford Road Manchester,224042,53472433,Indian Seafood,50,Pounds,No,No,No,No,3,36,Yellow,Good,101
6800908,Mughli,215,Manchester,30 Wilmslow Road Rusholme Manchester M14 5TQ,Rusholme,Rusholme Manchester,2225333333,53456,Indian Curry,35,Pounds,No,No,No,No,2,45,Dark Green,Excellent,110
6800678,Lahore,215,Manchester,1418 Wilmslow Road Rusholme Manchester M14 5TQ,Rusholme,Rusholme Manchester,2225333333,5345583333,Indian Grill,25,Pounds,No,No,No,No,2,37,Yellow,Good,48
6800892,Gaucho,215,Manchester,2A St Marys Street Spinningfields Manchester M3 2LB,Spinningfields,Spinningfields Manchester,2247633,53482261,Argentine American,80,Pounds,No,No,No,No,4,45,Dark Green,Excellent,602
6800263,Akbars,215,Manchester,7383 Liverpool Road Spinningfields Manchester M3 4NQ,Spinningfields,Spinningfields Manchester,2254833333,534765,Indian,30,Pounds,No,No,No,No,2,42,Green,Very Good,383
6801039,San Carlo,215,Manchester,4042 King Street West Spinningfields Manchester M3 2WY,Spinningfields,Spinningfields Manchester,2248848,53481413,Italian,25,Pounds,No,No,No,No,2,43,Green,Very Good,745
6801873,Mr Coopers House  Garden  The Midland,215,Manchester,The Midland Peter Street Deansgate Manchester M60 2DS,The Midland Deansgate,The Midland Deansgate Manchester,2245034,53477358,European Mediterranean Contemporary,55,Pounds,Yes,No,No,No,3,42,Green,Very Good,67
6800782,The French by Simon Rogan  The Midland,215,Manchester,The Midland Peter Street Deansgate Manchester M60 2DS,The Midland Deansgate,The Midland Deansgate Manchester,2245077,53477154,French,160,Pounds,No,No,No,No,4,43,Green,Very Good,114
18426586,7st by Mumbai Spices,166,Doha,Barwa Commercial Avenue Near Thursday  Friday Market Building Near F Ring Road Main Industrial Area Road Ain Khalid Doha,Ain Khalid,Ain Khalid Doha,51506825,25224394,Indian Street Food,150,Qatari RialQR,No,No,No,No,4,34,Orange,Average,74
6201976,Indian Coffee House,166,Doha,Beside Le Mirage Suites Fereej Abdul Aziz Street Al Doha Al Jadeeda Doha,Al Doha Al Jadeeda,Al Doha Al Jadeeda Doha,515210744,25276109,Indian,80,Qatari RialQR,No,No,No,No,3,34,Orange,Average,350
18107765,Zaffran Dining Experience,166,Doha,Al Emadi Financial Square C Ring Road Al Hilal Doha,Al Emadi Financial Square Al Hilal,Al Emadi Financial Square Al Hilal Doha,515274557,252625016,Indian,300,Qatari RialQR,No,No,No,No,4,46,Dark Green,Excellent,348
6201309,MRA Bakery Sweets  Restaurant,166,Doha,Opposite Aster Pharmacy Al Taei Street Al Ghanim Doha,Al Ghanim,Al Ghanim Doha,515369233,252802233,Kerala Indian Chinese Bakery,60,Qatari RialQR,No,No,No,No,3,40,Green,Very Good,322
6201312,Zaoq,166,Doha,Midmac Flyover Salwa Road Al Hilal Doha,Al Hilal,Al Hilal Doha,51498153,252641161,Pakistani,170,Qatari RialQR,No,No,No,No,4,42,Green,Very Good,189
6200110,Aalishan,166,Doha,Opposite Universal Cooling System Ibn Seena Street Al Muntazah Doha,Al Muntazah,Al Muntazah Doha,515194969,252684026,North Indian Chinese Turkish,100,Qatari RialQR,No,No,No,No,3,38,Yellow,Good,263
6200383,Applebees,166,Doha,Opposite La Cigale Hotel C Ring Road Al Nasr Doha,Al Nasr,Al Nasr Doha,515076178,252774224,American TexMex,220,Qatari RialQR,No,No,No,No,4,38,Yellow,Good,155
6202039,Mainland China Restaurant,166,Doha,1st Floor Barwa Towers Suhaim Bin Hamad Street Al Sadd Doha,Barwa Towers Al Sadd,Barwa Towers Al Sadd Doha,5150505289,2528599626,Chinese,250,Qatari RialQR,No,No,No,No,4,49,Dark Green,Excellent,182
6201336,Ponderosa,166,Doha,Caravan Complex Ramada Junction Salwa Road Al Hilal Doha,Caravan Complex Al Hilal,Caravan Complex Al Hilal Doha,515104884,252709036,Steak,110,Qatari RialQR,No,No,No,No,3,36,Yellow,Good,115
6202515,Gokul Gujarati Restaurant,166,Doha,Opposite Masjid Ibn Mahmoud Street Fereej Bin Mahmoud Doha,Fereej Bin Mahmoud,Fereej Bin Mahmoud Doha,515141453,252859356,Indian,50,Qatari RialQR,No,No,No,No,2,43,Green,Very Good,211
17957917,The Manhattan FISH MARKET,166,Doha,Mezzanine Floor Ghanem Business Center Opposite Ahli Bank Fereej Bin Mahmoud Doha,Ghanem Business Center Fereej Bin Mahmoud,Ghanem Business Center Fereej Bin Mahmoud Doha,51512682,25274457,Seafood American,150,Qatari RialQR,No,No,No,No,4,40,Green,Very Good,180
6201431,Coral  InterContinental Doha,166,Doha,Lower Ground Floor Hotel Intercontinental Doha Al Isteqlal Road Westbay Doha,Hotel Intercontinental Doha Westbay,Hotel Intercontinental Doha Westbay Doha,51530046,25348622,International,500,Qatari RialQR,No,No,No,No,4,37,Yellow,Good,58
18425995,Texas Roadhouse,166,Doha,Ground Floor Mall Of Qatar Dukhan Highway Al Gharafa Doha,Mall of Qatar Al Gharafa,Mall of Qatar Al Gharafa Doha,513500471,253273326,Steak American,250,Qatari RialQR,No,No,No,No,4,40,Green,Very Good,41
17957911,Punjab Restaurant,166,Doha,Near Kahramaa Office Al Adhwaa Street Musheireb Doha,Musheireb,Musheireb Doha,5152302034,2528246661,Pakistani,80,Qatari RialQR,No,No,No,No,3,38,Yellow,Good,83
18295472,Gymkhana,166,Doha,Ground Floor Al Jomrok Boutique Hotel Souq Waqif Doha,Souq Waqif,Souq Waqif Doha,515333165,252894111,Indian,250,Qatari RialQR,Yes,No,No,No,4,47,Dark Green,Excellent,114
6201972,Eatopia,166,Doha,2nd Floor The Gate Mall Dafna Doha,The Gate Dafna,The Gate Dafna Doha,51526653,253232606,European Arabian Japanese Bakery Desserts,200,Qatari RialQR,No,No,No,No,4,39,Yellow,Good,197
6201130,Vine  The St Regis,166,Doha,1st Floor The St Regis Hotel Westbay Doha,The St Regis Westbay,The St Regis Westbay Doha,51530127,25350325,International,550,Qatari RialQR,No,No,No,No,4,44,Green,Very Good,67
18261203,Sabai Thai  The Westin Doha Hotel  Spa,166,Doha,Ground Floor The Westin Doha Hotel  Spa Fereej Bin Mahmoud Doha,The Westin Doha Hotel  Spa Fereej Bin Mahmoud,The Westin Doha Hotel  Spa Fereej Bin Mahmoud Doha,51512909,2527618,Thai,445,Qatari RialQR,No,No,No,No,4,43,Green,Very Good,73
6201360,Paper Moon,166,Doha,Beside Jarir Bookstore Jaidah Square Al Matar Street Umm Ghuwailina Doha,Umm Ghuwailina,Umm Ghuwailina Doha,5154457591,2527301974,Italian,400,Qatari RialQR,No,No,No,No,4,45,Dark Green,Excellent,145
18318801,Roti  Boti,166,Doha,Showroom 10 Al Emadi Suites Ras Abu Aboud Street Umm Ghuwailina Doha,Umm Ghuwailina,Umm Ghuwailina Doha,51546714,252830109,Indian,160,Qatari RialQR,No,No,No,No,4,39,Yellow,Good,109
18395463,The Butchers Wife,189,Cape Town,15 Belgravia Road Athlone Cape Town,Athlone,Athlone Cape Town,1851440571,3396466043,Pizza Grill,294,RandR,No,No,No,No,3,37,Yellow,Good,22
18337845,Coco Safar,189,Cape Town,Ground Floor Cavendish Square Claremont Cape Town,Cavendish Square Claremont,Cavendish Square Claremont Cape Town,1846489381,3397975702,Cafe Patisserie,300,RandR,No,No,No,No,4,41,Green,Very Good,88
6401732,La Parada,189,Cape Town,107 Bree Street CBD Cape Town,CBD,CBD Cape Town,1841789313,3392154333,Spanish Tapas,360,RandR,No,No,No,No,4,37,Yellow,Good,255
6401060,Jason Bakery,189,Cape Town,185 Bree Street CBD Cape Town,CBD,CBD Cape Town,1841457088,3392451515,Cafe Bakery,180,RandR,No,No,No,No,2,42,Green,Very Good,266
6400421,Truth Coffee,189,Cape Town,36 Buitenkant Street CBD Cape Town,CBD,CBD Cape Town,1842286024,3392849643,Cafe,150,RandR,No,No,No,No,2,44,Green,Very Good,514
6402177,Salushi,189,Cape Town,25 Protea Road Claremont Cape Town,Claremont,Claremont Cape Town,18462423,33978602,Japanese Sushi Asian,250,RandR,No,No,No,No,3,39,Yellow,Good,239
6401198,Origin Coffee Roasting,189,Cape Town,28 Hudson Street De Waterkant Cape Town,De Waterkant,De Waterkant Cape Town,1841766667,3391733333,Cafe Bakery Tea Vegetarian,200,RandR,No,No,No,No,3,40,Green,Very Good,185
6401054,Kloof Street House,189,Cape Town,30 Kloof Street Gardens Cape Town,Gardens,Gardens Cape Town,184125,339285,Mediterranean,350,RandR,No,No,No,No,4,45,Dark Green,Excellent,356
6403291,Jerrys Burger Bar,189,Cape Town,5 Park Road Kloof Street Gardens Cape Town,Gardens,Gardens Cape Town,18410769,33929022,Burger American,250,RandR,No,No,No,No,3,44,Green,Very Good,281
6403499,Active Sushi,189,Cape Town,32 Hudson Street Mirage Building Green Point Cape Town,Green Point,Green Point Cape Town,18417566,33917258,Sushi,250,RandR,No,No,No,No,3,38,Yellow,Good,127
6400191,Beluga,189,Cape Town,The Foundry Prestwich Street Green Point Cape Town,Green Point,Green Point Cape Town,18418015,33912585,Seafood Asian Grill Sushi,500,RandR,No,No,No,No,4,38,Yellow,Good,619
6404082,Rocomamas,189,Cape Town,107a Main Road Green Point Cape Town,Green Point,Green Point Cape Town,18409153,33907776,Burger Fast Food Grill,250,RandR,No,No,No,No,3,36,Yellow,Good,131
6401485,The Creamery,189,Cape Town,Newlands Quarter Dean Street Newlands Cape Town,Newlands,Newlands Cape Town,1846195,33970286,Desserts Ice Cream,110,RandR,No,No,No,No,2,45,Dark Green,Excellent,328
6400621,Nobu  OneOnly,189,Cape Town,One  Only Hotel Dock Road V  A Waterfront Cape Town,One and Only Hotel V  A Waterfront,One and Only Hotel V  A Waterfront Cape Town,18416435,33908603,Japanese Asian Seafood Sushi,535,RandR,Yes,No,No,No,4,40,Green,Very Good,110
6403544,Jarryds,189,Cape Town,90 Regent Road Sea Point Cape Town,Sea Point,Sea Point Cape Town,18381997,33921453,Cafe Burger,230,RandR,No,No,No,No,3,48,Dark Green,Excellent,319
6403452,My Sugar,189,Cape Town,77 Regent Road Sea Point Cape Town,Sea Point,Sea Point Cape Town,18382759,33921692,Cafe Patisserie Bakery Desserts,125,RandR,No,No,No,No,2,44,Green,Very Good,157
6402163,Grand Caf  Beach,189,Cape Town,Granger Bay Road Granger Bay V  A Waterfront Cape Town,V  A Waterfront,V  A Waterfront Cape Town,18415163,33901746,Seafood African Sushi,450,RandR,No,No,No,No,4,38,Yellow,Good,280
6401789,tashas,189,Cape Town,Ground Level Victoria Wharf V  A Waterfront Cape Town,V  A Waterfront,V  A Waterfront Cape Town,18421341,33902336,Cafe Mediterranean,320,RandR,No,No,No,No,4,41,Green,Very Good,374
6400235,Gibsons Gourmet Burgers  Ribs,189,Cape Town,Shop 157 Lower Level Victoria Wharf V  A Waterfront Cape Town,Victoria Wharf V  A Waterfront,Victoria Wharf V  A Waterfront Cape Town,1842030041,339042665,Burger American Grill,270,RandR,No,No,No,No,3,41,Green,Very Good,298
6400217,Willoughby  Co,189,Cape Town,Ground Level Victoria Wharf V  A Waterfront Cape Town,Victoria Wharf V  A Waterfront,Victoria Wharf V  A Waterfront Cape Town,18421,3390416667,Seafood Japanese Sushi,570,RandR,No,No,No,No,4,44,Green,Very Good,466
6501534,Cube  Tasting Kitchen,189,Inner City,24 Albrecht Road Maboneng Precinct City and Suburban Inner City,City and Suburban,City and Suburban Inner City,28060192,26203278,European Contemporary,1540,RandR,No,No,No,No,4,49,Dark Green,Excellent,441
18339373,Urbanologi,189,Inner City,1 Fox Street Marshalltown Inner City Johannesburg,Marshalltown,Marshalltown Inner City,28031863,26207091,Tapas,700,RandR,No,No,No,No,4,49,Dark Green,Excellent,194
6517396,Momo Baohaus,189,Johannesburg,139 Greenway Greenside Johannesburg,Greenside,Greenside Johannesburg,28011059,2614658,Asian Sushi Tapas,300,RandR,No,No,No,No,4,43,Green,Very Good,180
6502688,Craft,189,Johannesburg,33 4th Avenue corner of 13th street Parkhurst Johannesburg,Parkhurst,Parkhurst Johannesburg,28017548,26138396,European Pizza,350,RandR,No,No,No,No,4,41,Green,Very Good,1207
6515130,Hudsons,189,Johannesburg,Corner 4th Avenue  14th Street Parkhurst Johannesburg,Parkhurst,Parkhurst Johannesburg,28018022,26137391,Burger Finger Food Pizza,350,RandR,No,No,No,No,4,40,Green,Very Good,861
6502341,The Wolfpack,189,Johannesburg,21 4th Avenue Parkhurst Johannesburg,Parkhurst,Parkhurst Johannesburg,28017146,26140464,American Burger,350,RandR,No,No,No,No,4,41,Green,Very Good,1024
6516766,The National,189,Johannesburg,19 4th Avenue Parktown North Johannesburg,Parktown North,Parktown North Johannesburg,28025193,261440716,American,515,RandR,Yes,No,No,No,4,42,Green,Very Good,212
18370704,Marble,189,Johannesburg,Corner Jan Smuts Avenue  Jellicoe Avenue Rosebank Johannesburg,Rosebank,Rosebank Johannesburg,2803619944,2614338814,Continental South African Beverages Desserts Seafood Grill Ice Cream International,955,RandR,No,No,No,No,4,45,Dark Green,Excellent,222
75027,Kream,189,Pretoria,570 Fehrsen Street Brooklyn Pretoria,Brooklyn,Brooklyn Pretoria,2823604667,2577074833,African,450,RandR,No,No,No,No,4,47,Dark Green,Excellent,373
18199767,Carbon Bistro,189,Pretoria,279 Dey Street Brooklyn Pretoria,Brooklyn,Brooklyn Pretoria,28230606,25772304,Burger Steak Seafood,360,RandR,No,No,No,No,4,41,Green,Very Good,84
75031,Geet Indian Restaurant,189,Pretoria,541 Fehrsen Street Nieuw Muckleneuk Brooklyn Pretoria,Brooklyn,Brooklyn Pretoria,28235482,25771335,Indian,320,RandR,No,No,No,No,4,44,Green,Very Good,147
75728,Blos Cafe,189,Pretoria,66 Olympus street Faerie Glen Pretoria,Faerie Glen,Faerie Glen Pretoria,28331763,25798167,Cafe Burger Tapas South African European Grill,390,RandR,No,No,No,No,4,39,Yellow,Good,150
18445944,The Belgian Triple,189,Pretoria,Olympus Village Corner Olympus Dr And Achilles Road Faerie Glen Pretoria,Faerie Glen,Faerie Glen Pretoria,2833247088,2579850294,Healthy Food Seafood Beverages Belgian Contemporary Desserts Finger Food International,500,RandR,No,No,No,No,4,42,Green,Very Good,20
18199742,El Pistolero,189,Pretoria,Corner Duvernoy and Chopin Street Garsfontein Pretoria,Garsfontein,Garsfontein Pretoria,28287114,2580283,Mexican,300,RandR,No,No,No,No,4,43,Green,Very Good,116
18238595,Brooklyn Brothers,189,Pretoria,Glenfair Boulevard Corner Lynnwood  Daventry Road Lynnwood Manor Lynnwood Pretoria,Glenfair Boulevard Lynnwood  ,Glenfair Boulevard Lynnwood   Pretoria,28280437,25765656,Burger American Beverages,300,RandR,No,No,No,No,4,38,Yellow,Good,57
75609,Capital Craft Beer Academy,189,Pretoria,Greenlyn Village Shop 20 13th Street Menlo Park Near Lynnwood Pretoria,Greenlyn Village Menlopark Near Lynnwood,Greenlyn Village Menlopark Near Lynnwood Pretoria,2825643333,2576973333,Street Food Burger American Finger Food German,200,RandR,No,No,No,No,3,44,Green,Very Good,301
18318846,Spice  The Indian Kitchen,189,Pretoria,Lynridge Mall 1 Jacobson Drive Lynnwood Pretoria,Lynnwood,Lynnwood Pretoria,28298357,25765752,Indian Asian Durban International Desserts,320,RandR,No,No,No,No,4,43,Green,Very Good,43
75380,The Black Bamboo,189,Pretoria,Menlyn Boutique Hotel 209 Tugela Road Ashlea Gardens Near Menlyn Menlyn Pretoria,Menlyn Boutique Hotel Menlyn,Menlyn Boutique Hotel Menlyn Pretoria,28270627,25780358,Continental,600,RandR,No,No,No,No,4,44,Green,Very Good,84
18376948,Old Town Italy,189,Pretoria,Shop 53 Menlyn Maine Central Square 180 Amarand Avenue Waterkloof Glen Pretoria,Menlyn Maine Waterkloof Glen,Menlyn Maine Waterkloof Glen Pretoria,28283896,25786067,Cafe Italian Pizza European Bakery Deli,400,RandR,No,No,No,No,4,39,Yellow,Good,153
75104,Parrots,189,Pretoria,Menlyn Shopping Centre Corner of Atterbury Road  Lois Avenue Menlyn Pretoria,Menlyn Shopping Centre Menlyn,Menlyn Shopping Centre Menlyn Pretoria,28275316,25783539,Contemporary Sushi Grill Italian Steak,200,RandR,No,No,No,No,3,34,Orange,Average,111
75026,Baobab Cafe  Grill,189,Pretoria,Menlyn Shopping Centre Level 1 Corner of Atterbury Road  Lois Avenue Menlyn Pretoria,Menlyn Shopping Centre Menlyn,Menlyn Shopping Centre Menlyn Pretoria,28275005,25782735,Cafe Grill,410,RandR,No,No,No,No,4,40,Green,Very Good,235
